recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,source,rcp_seq
커피 가루를 뿌린 배 갈레트,30 mins,20 mins,50 mins,4,4 servings,"1 ½컵 다용도 밀가루, 1 ½작은술 백설탕, 1작은술 고운 바다소금, ½컵 무염버터, 냉동, 7큰술 얼음물, 필요에 따라 더 추가, 나누어 사용, 1개 큰 계란, 풀어놓은 것 (계란 세척용), 1큰술 터비나도 설탕, 1장 레이놀즈랩® 알루미늄 포일, 1장 레이놀즈® 유산지","큰 그릇에 밀가루, 설탕, 소금을 섞습니다. 박스 강판을 사용하여 차가운 버터를 밀가루 혼합물 위에 갈아 넣습니다. 빠르게 작업하며 손을 사용해 버터 조각을 밀가루와 섞어 고르게 분포시키고 작은 완두콩 크기가 되도록 부숩니다.
4큰술의 물을 추가하고 섞습니다. 이 시점에서 혼합물은 덩어리져 있습니다. 여기서부터는 물을 1큰술씩 추가하여 반죽이 하나로 뭉칠 때까지 섞습니다(일반적으로 추가로 약 3큰술 정도 필요합니다). 작업 표면에 밀가루를 뿌리고 반죽을 그 위에 던집니다. 몇 번 반죽하여 하나로 뭉치게 합니다. 반죽을 원형으로 만듭니다. 원형 반죽을 플라스틱 랩으로 싸서 냉장고에 최소 1시간, 이상적으로는 하룻밤 동안 식힙니다.
반죽을 냉장고에서 꺼내기 직전에 속재료를 섞습니다. 중간 크기의 그릇에 배 슬라이스, 갈색 설탕, 코코아 가루, 커피 가루, 바닐라 추출물, 소금을 함께 버무립니다.
냉장고에서 반죽 원형을 꺼내어 실온에서 10분간 둡니다. 작업 표면과 밀대에 충분히 밀가루를 뿌립니다. 반죽을 16인치 원형으로 밀기 시작하며, 붙지 않도록 가끔 회전시킵니다. 지름 약 6인치의 그릇이나 접시 바닥을 사용하여 3개의 원을 잘라냅니다. 남은 반죽을 다시 밀어 1개의 추가 원을 만듭니다.
각 파이 크러스트 원의 중앙에 배 슬라이스를 원형으로 가지런히 배치하고 가장자리에 약 1 ½인치의 여유를 둡니다. 가장자리를 접어 속재료의 약 ½인치를 덮습니다. 나머지 원에 대해서도 반복합니다. 갈레트를 레이놀즈® 유산지로 덮인 베이킹 시트에 옮기고 15분 동안 냉동합니다. 그동안 오븐을 400도 F로 예열합니다.
마지막으로, 파이 크러스트의 가장자리에 계란 세척을 바르고 터비나도 설탕을 뿌립니다. 오븐에 옮겨 20~25분 동안 굽습니다. 가장자리가 황금빛 갈색이 될 때까지 확인합니다. 만약 크러스트의 가장자리가 너무 갈색이 된다면 레이놀즈랩® 알루미늄 포일 조각을 덮어줍니다. 가장자리가 황금빛 갈색이 되면 오븐에서 꺼냅니다. 따뜻하게 서빙하며 휘핑 크림 한 덩어리나 좋아하는 바닐라 아이스크림 한 스쿱과 함께 제공합니다.",2.0,https://www.allrecipes.com/recipe/244894/coffee-dusted-pear-galette/,/디저트/,"Total Fat 25g 32%, Saturated Fat 15g 76%, Cholesterol 108mg 36%, Sodium 509mg 22%, Total Carbohydrate 67g 24%, Dietary Fiber 4g 14%, Total Sugars 26g, Protein 7g, Vitamin C 4mg 18%, Calcium 45mg 3%, Iron 8mg 44%, Potassium 235mg 5%","Prep Time: 30 mins, Cook Time: 20 mins, Total Time: 50 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/xGjsNF6obs4hgzQghG_11Hfm06Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2579527-072fd83e897a405ba6e1a038163d5b3f.jpg,allrecipes,
할머니의 배 잼,30 mins,15 mins,12 hrs 45 mins,48,6 half pints,"6컵 껍질을 벗기고, 씨를 제거하고, 슬라이스한 배, 1컵 물, 1큰술 레몬 주스, 1 (2온스) 팩 과일 펙틴 가루, 8컵 백설탕, ½컵 흑설탕, 2작은술 올스파이스 가루, 2작은술 넛맥 가루","여섯 개의 8온스 유리병을 검사하여 균열이나 녹이 있는 링이 있는지 확인하고, 결함이 있는 것은 버린다. 끓는 물에 10분간 담가 소독한다. 새로 사용하지 않은 뚜껑과 링은 따뜻한 비눗물로 씻는다.
그동안 큰 냄비에 배, 물, 레몬 주스를 넣고 섞는다. 덮고 10분간 끓인다. 펙틴을 넣고 완전히 끓어오를 때까지 저어준다. 백설탕을 넣고 설탕이 녹을 때까지 약 1분간 끓이며 저어준다. 불에서 내리고 흑설탕, 올스파이스, 넛맥을 넣고 섞는다.
뜨거운 소독된 유리병에 배 잼을 담고, 병의 윗부분에서 1/2인치 이내로 채운다. 깨끗한 칼이나 얇은 주걱으로 병 안쪽을 따라 공기를 빼준다. 젖은 종이 타올로 병의 가장자리를 닦아 잔여물을 제거한다. 뚜껑을 덮고 링을 단단히 조인다.
큰 냄비 바닥에 선반을 놓고 물을 반쯤 채운다. 끓여서 유리병을 2인치 간격으로 끓는 물에 담가준다. 유리병이 최소 1인치 이상 잠기도록 끓는 물을 더 부어준다. 끓어오르면 덮고 10분간 처리한다.
유리병을 냄비에서 꺼내고, 몇 인치 간격으로 12~24시간 동안 두어 식힌다. 각 뚜껑의 중앙을 손가락으로 눌러 뚜껑이 위아래로 움직이지 않는지 확인한다. 링을 제거하여 보관하고 서늘하고 어두운 곳에 보관한다.",3.9,https://www.allrecipes.com/recipe/53839/grandmas-pear-preserves/,/반찬/소스와 조미료/통조림과 보존 레시피/잼과 젤리 레시피/,"Total Fat 0g 0%, Sodium 1mg 0%, Total Carbohydrate 39g 14%, Dietary Fiber 1g 3%, Total Sugars 38g, Protein 0g, Vitamin C 1mg 5%, Calcium 5mg 0%, Iron 0mg 1%, Potassium 30mg 1%","Prep Time: 30 mins, Cook Time: 15 mins, Additional Time: 12 hrs, Total Time: 12 hrs 45 mins, Servings: 48, Yield: 6 half pints",https://www.allrecipes.com/thmb/AXuEicwlKL10iCW-FZ91zP2K_yg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9411412-grandmas-pear-preserves-Trusted-Brands-4x3-1-64526ec51bd240bf911ed95f10e6f63e.jpg,allrecipes,
배 잼,20 mins,20 mins,40 mins,64,8 half-pint jars,"4 ½컵 으깬 잘 익은 배, ¼컵 레몬 주스, 3큰술 과일 펙틴 가루, 1작은술 계피 가루, ½작은술 정향 가루, ½작은술 올스파이스 가루, ½작은술 육두구 가루, 7 ½컵 백설탕, 1작은술 버터, 8개 반파인트 캔닝 병과 뚜껑 및 링, 필요에 따라 조정","큰 무거운 냄비에 배, 레몬 주스, 과일 펙틴, 계피, 정향, 올스파이스, 육두구를 섞고, 끓이면서 계속 저어줍니다. 설탕을 한 번에 모두 넣고 저어주며 다시 완전히 끓어오르게 합니다. 1분간 끓입니다. 거품을 가라앉히기 위해 버터를 섞습니다.
병과 뚜껑을 끓는 물에 최소 5분간 소독합니다. 뜨겁고 소독된 병에 배 잼을 담고, 병의 윗부분에서 1/4인치 정도 남기고 채웁니다. 병을 채운 후에는 나이프나 얇은 주걱으로 병 안쪽을 따라 돌려 공기를 제거합니다. 젖은 종이 타올로 병의 입구를 닦아 음식 잔여물을 제거합니다. 뚜껑을 덮고 링을 조입니다.
큰 냄비 바닥에 선반을 놓고 물을 반쯤 채웁니다. 끓여서 병을 끓는 물에 홀더를 사용해 담급니다. 병 사이에 2인치 간격을 두고, 필요시 더 끓는 물을 부어 물 높이를 병 윗부분에서 최소 1인치 이상 올립니다. 물을 완전히 끓게 하고 냄비를 덮은 후 10분간 처리합니다.
병을 냄비에서 꺼내 천이나 나무 표면에 몇 인치 간격으로 놓고 식힙니다. 식은 후 각 뚜껑의 위를 손가락으로 눌러 밀봉이 잘 되었는지 확인합니다(뚜껑이 위아래로 움직이지 않아야 합니다). 서늘하고 어두운 곳에 보관합니다.",4.4,https://www.allrecipes.com/recipe/228625/pear-jam/,/사이드디시/소스와 조미료/통조림과 보존 레시피/잼과 젤리 레시피/,"Total Fat 0g 0%, Cholesterol 0mg 0%, Sodium 1mg 0%, Total Carbohydrate 25g 9%, Dietary Fiber 0g 1%, Total Sugars 25g, Protein 0g, Vitamin C 1mg 5%, Calcium 2mg 0%, Potassium 16mg 0%","Prep Time: 20 mins, Cook Time: 20 mins, Total Time: 40 mins, Servings: 64, Yield: 8 half-pint jars",https://www.allrecipes.com/thmb/YS1Dg6RJq4f2398UDZWkz65qUqM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4554157-1d1a6c2cba9945f38442a7cc0312904b.jpg,allrecipes,
사과와 배 크럼블,20 mins,40 mins,1 hrs,8,,"1 ½ 컵 롤드 오트, 1 ½ 컵 갈색 설탕, 나누어 사용, ½ 컵 다목적 밀가루, ½ 컵 부드러운 버터, 2 컵 껍질을 벗기고 깍둑썰기한 사과, 2 컵 껍질을 벗기고 깍둑썰기한 배, 1 티스푼 간 계피, ½ 컵 슬라이스 아몬드, 기호에 따라","오븐을 350도 F (175도 C)로 예열합니다.
볼에 오트, 갈색 설탕 3/4컵, 밀가루, 버터를 넣고 부서질 때까지 섞습니다.
다른 볼에 사과, 배, 남은 갈색 설탕 3/4컵, 계피를 섞고, 9x9인치 유리 팬 바닥에 펼칩니다. 오트 혼합물을 사과-배 혼합물 위에 뿌리고, 아몬드를 올립니다.
예열된 오븐에서 윗면이 황금 갈색이 될 때까지 약 40분간 구워줍니다.",4.5,https://www.allrecipes.com/recipe/229252/apple-and-pear-crumble/,/디저트/과일디저트/사과디저트레시피/,"Total Fat 16g 20%, Saturated Fat 8g 39%, Cholesterol 31mg 10%, Sodium 91mg 4%, Total Carbohydrate 55g 20%, Dietary Fiber 5g 16%, Total Sugars 34g, Protein 5g, Vitamin C 3mg 16%, Calcium 58mg 4%, Iron 2mg 9%, Potassium 230mg 5%","Prep Time: 20 mins, Cook Time: 40 mins, Total Time: 1 hrs, Servings: 8",https://www.allrecipes.com/thmb/aGp4cpS4xdYWk49PdazUwj2z950=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2686900-c83cbdcdbf5d4caf8b16648000fd6617.jpg,allrecipes,
로크포르 배 샐러드,25 mins,10 mins,35 mins,6,,"½컵 피칸, ¼컵 백설탕","피칸 만들기: 중불에서 팬에 피칸과 설탕을 섞습니다. 설탕이 녹고 피칸이 캐러멜화될 때까지 부드럽게 저으면서 5~7분간 조리합니다. 식을 수 있도록 조심스럽게 견과류를 왁스 페이퍼 위에 옮깁니다.
견과류가 식는 동안 드레싱을 만듭니다: 그릇에 기름, 식초, 설탕, 머스터드, 마늘, 소금, 후추를 함께 휘젓습니다.
샐러드 만들기: 큰 서빙 그릇에 상추, 배, 로크포르 치즈, 아보카도, 파를 층층이 쌓습니다. 그 위에 드레싱을 부어줍니다.
식힌 피칸을 조각내어 샐러드 위에 뿌립니다.",4.9,https://www.allrecipes.com/recipe/34613/roquefort-pear-salad/,/샐러드/그린샐러드레시피/,"Total Fat 32g 41%, Saturated Fat 8g 38%, Cholesterol 21mg 7%, Sodium 654mg 28%, Total Carbohydrate 33g 12%, Dietary Fiber 7g 26%, Total Sugars 21g, Protein 8g, Vitamin C 18mg 91%, Calcium 203mg 16%, Iron 1mg 8%, Potassium 478mg 10%","Prep Time: 25 mins, Cook Time: 10 mins, Total Time: 35 mins, Servings: 6",https://www.allrecipes.com/thmb/X33nKCok5rmgwgwovXrtPhNko5M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/49064-9a9d37901b52490e889027567faac35f.jpg,allrecipes,
가시배 젤리,20 mins,38 mins,1 day 58 mins,24,3 pints,"27개의 가시배 (선인장 열매), ¼컵 레몬 주스, 1팩 (1.75온스) 과일 펙틴 (예: Sure-Jell®), 4½컵 백설탕","3개의 파인트 크기 유리병을 큰 냄비의 물에서 끓여 사용 준비를 합니다. 뚜껑과 링은 따뜻한 비눗물로 씻습니다.
각 가시배의 양 끝을 잘라냅니다. 각 가시배에 길게 세로로 1개의 칼집을 내고, 칼집을 잡고 껍질을 벗깁니다. 껍질은 버립니다.
껍질을 벗긴 가시배를 블렌더에 넣고, 액체가 될 때까지 배치로 갈아줍니다. 갈아낸 퓌레를 그릇 위에 놓인 고운 체에 걸러줍니다. 펄프와 씨는 버립니다.
가시배 주스 3컵, 레몬 주스, 펙틴을 큰 냄비에 측정하여 넣습니다. 끓기 시작할 때까지 계속 저어줍니다. 설탕을 추가하고 다시 끓기 시작할 때까지 계속 저어줍니다. 약 3분간 요리합니다. 불에서 내립니다.
가시배 혼합물을 뜨거운 유리병에 부어, 병 윗부분에서 1/4인치 정도 남기고 채웁니다. 젖은 종이 타올로 병의 가장자리를 닦아 음식 잔여물을 제거합니다. 뚜껑을 덮고 링을 조입니다.
큰 냄비 바닥에 선반을 놓고 물을 반쯤 채웁니다. 끓기 시작하면 유리병을 2인치 간격으로 끓는 물에 넣습니다. 필요시 더 끓는 물을 부어 물 높이를 최소 1인치 이상 유리병 위로 올립니다. 물이 끓어오르면 냄비를 덮고 15분간 처리합니다.
냄비에서 유리병을 꺼내어 천으로 덮인 표면이나 나무 표면에 몇 인치 간격으로 놓고 최소 24시간 동안 식힙니다.",4.2,https://www.allrecipes.com/recipe/254409/prickly-pear-jelly/,/반찬/소스와 조미료/통조림과 보존 레시피/잼과 젤리 레시피/,"Total Fat 1g 1%, Saturated Fat 0g 1%, Sodium 6mg 0%, Total Carbohydrate 49g 18%, Dietary Fiber 4g 15%, Total Sugars 38g, Protein 1g, Vitamin C 17mg 87%, Calcium 65mg 5%, Iron 0mg 2%, Potassium 259mg 6%","Prep Time: 20 mins, Cook Time: 38 mins, Additional Time: 1 day, Total Time: 1 day 58 mins, Servings: 24, Yield: 3 pints",https://www.allrecipes.com/thmb/Avq5WnallOgohrF85ctOsiFho7w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4057376-7eb35c7dc09b48eb840d15366d0ec33d.jpg,allrecipes,
신선한 배 케이크,,,,12,1 to 10 - inch bundt cake,"4컵 껍질을 벗기고, 씨를 제거한 후 잘게 썬 배, 2컵 백설탕, 3컵 체친 다목적 밀가루, 1작은술 소금, 1 ½작은술 베이킹 소다, 1작은술 간 육두구, 1작은술 간 계피, ½작은술 간 정향, 4개의 계란 흰자, ⅔컵 카놀라유, 1컵 잘게 썬 피칸","배와 설탕을 섞고 1시간 동안 둡니다.
오븐을 165도(325도 F)로 예열합니다. 10인치 번트 팬에 논스틱 요리 스프레이를 뿌립니다.
계란 흰자를 약간 풀고, 카놀라유, 잘게 썬 피칸, 배 혼합물과 섞습니다.
밀가루, 소금, 베이킹 소다, 육두구, 계피, 정향을 섞습니다. 배 혼합물을 넣고 저어줍니다. 준비한 번트 팬에 반죽을 붓습니다.
165도(325도 F)에서 1시간 10분 동안 굽습니다. 오븐에서 꺼내어 10분 동안 식힌 후 팬에서 꺼냅니다.",4.6,https://www.allrecipes.com/recipe/8212/fresh-pear-cake/,/디저트/케이크/향신료 케이크 레시피/,"Total Fat 20g 25%, Saturated Fat 2g 8%, Sodium 371mg 16%, Total Carbohydrate 67g 24%, Dietary Fiber 4g 13%, Total Sugars 39g, Protein 6g, Vitamin C 3mg 13%, Calcium 20mg 2%, Iron 2mg 10%, Potassium 158mg 3%","Servings: 12, Yield: 1 to 10 - inch bundt cake",https://www.allrecipes.com/thmb/7to9HQBWdH8WgWX38lHu_-ohQ2g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7264740-19d31189eee0409a9e5728fcd035ca67.jpg,allrecipes,
클래식 배 크리스프,20 mins,35 mins,1 hrs,6,6 servings,"1컵 롤드 오트, ⅓컵 갈색 설탕, ½컵 다목적 밀가루, 1작은술 잘게 썬 결정 생강, 1작은술 계피 가루, ¼컵 버터, 2큰술 백설탕, 2큰술 다목적 밀가루, 2작은술 잘게 썬 결정 생강, 8컵 껍질을 벗기고 슬라이스한 배, 1파인트 바닐라 아이스크림","오븐을 375도 F (190도 C)로 예열합니다. 2쿼트 캐서롤 접시 또는 9인치 정사각형 베이킹 접시에 기름을 바릅니다.
중간 볼에 롤드 오트, 갈색 설탕, ½컵 밀가루, 1작은술 결정 생강, 계피를 섞습니다. 버터를 넣고 혼합물이 완두콩 크기의 덩어리가 생길 때까지 섞습니다. 따로 둡니다.
다른 볼에 백설탕, 2큰술 밀가루, 2작은술 결정 생강을 섞습니다. 슬라이스한 배를 추가하고 잘 섞이도록 버무립니다. 준비된 베이킹 접시에 옮깁니다. 오트 토핑을 위에 고르게 펼칩니다.
예열된 오븐에서 30~35분 동안 구워 배가 부드럽고 토핑이 황금 갈색이 될 때까지 굽습니다. 바닐라 아이스크림과 함께 제공하기 전에 약간 식힙니다.",4.2,https://www.allrecipes.com/recipe/91539/classic-pear-crisp/,/디저트/크리스프와 크럼블/배 크리스프와 크럼블/,"Total Fat 14g 18%, Saturated Fat 8g 40%, Cholesterol 40mg 13%, Sodium 97mg 4%, Total Carbohydrate 81g 29%, Dietary Fiber 9g 32%, Total Sugars 47g, Protein 6g, Vitamin C 10mg 50%, Calcium 104mg 8%, Iron 2mg 11%, Potassium 457mg 10%","Prep Time: 20 mins, Cook Time: 35 mins, Additional Time: 5 mins, Total Time: 1 hrs, Servings: 6, Yield: 6 servings",https://www.allrecipes.com/thmb/fvOzjOdtaW0leFTmYFnZq6XfatA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/31083-d8473aeadb20400eb308eade4d852343.jpg,allrecipes,
배 또는 사과 코블러,15 mins,45 mins,1 hrs,9,9 servings,"4 개의 배, 씨를 제거하고 1.5cm 두께로 자른 것, 1 작은술 레몬 주스, ⅓ 컵 메이플 시럽, 2 큰술 녹인 버터","오븐을 190도(화씨 375도)로 예열합니다.
그릇에 배와 레몬 주스를 함께 넣고 버무려 코팅한 후, 9x9인치 베이킹 접시에 펼칩니다. 배 혼합물 위에 메이플 시럽과 2 큰술의 녹인 버터를 부은 후, 잘 섞어줍니다.
그릇에 귀리, 갈색 설탕, 1/2 컵의 녹인 버터, 밀가루, 그리고 계피를 함께 섞어 부서지기 쉬운 상태가 될 때까지 섞은 후, 배 혼합물 위에 뿌립니다.
예열된 오븐에서 크러스트가 황금색이 되고 배가 부드러워질 때까지 약 45분 동안 굽습니다.",4.7,https://www.allrecipes.com/recipe/233068/pear-or-apple-cobbler/,/디저트/코블러/,"Total Fat 14g 17%, Saturated Fat 8g 41%, Cholesterol 34mg 11%, Sodium 100mg 4%, Total Carbohydrate 55g 20%, Dietary Fiber 4g 13%, Total Sugars 38g, Protein 2g, Vitamin C 3mg 17%, Calcium 47mg 4%, Iron 1mg 7%, Potassium 190mg 4%","Prep Time: 15 mins, Cook Time: 45 mins, Total Time: 1 hrs, Servings: 9, Yield: 9 servings",https://www.allrecipes.com/thmb/6_DriKlvyc1cOW1uZpzwQcOYYIU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1106661-pear-or-apple-cobbler-kawika74-4x3-1-8d866ec2fb2d40b3bd261d12946b1b8a.jpg,allrecipes,
배 비네그레트,10 mins,,10 mins,12,1 1/2 cups,"1 개의 잘 익은 배 - 껍질을 벗기고, 씨를 제거한 후 다진 것, ½ 컵 화이트 와인, 1 쪽 다진 마늘, 2 작은술 디종 머스터드, ¼ 컵 화이트 발사믹 식초, 1 작은술 간 흑후추, ¼ 작은술 바다 소금, ½ 컵 올리브 오일","믹서기에 배, 화이트 와인, 마늘, 디종 머스터드, 화이트 발사믹 식초, 흑후추, 바다 소금을 넣고 잘 섞일 때까지 블렌딩한다; 올리브 오일을 얇고 일정한 줄기로 혼합물에 천천히 부으면서 계속 블렌딩한다. 샐러드 드레싱이 걸쭉하고 크리미해질 때까지 몇 초 더 블렌딩한다.",4.7,https://www.allrecipes.com/recipe/218334/pear-vinaigrette/,/반찬/소스와 조미료/샐러드 드레싱 레시피/비네그레트 드레싱 레시피/,"Total Fat 9g 12%, Saturated Fat 1g 6%, Sodium 60mg 3%, Total Carbohydrate 4g 1%, Dietary Fiber 1g 2%, Total Sugars 2g, Protein 0g, Vitamin C 1mg 4%, Calcium 5mg 0%, Iron 1mg 3%, Potassium 31mg 1%","Prep Time: 10 mins, Total Time: 10 mins, Servings: 12, Yield: 1 1/2 cups",https://www.allrecipes.com/thmb/l7SzmM8ZfuDg9W2NflJvwxihjek=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2615720_Pear-Vinaigrette-4x3-1-5ac5ff0cea044d4abf83a86fae40aa19.jpg,allrecipes,
배 빵 I,,,,20,2 -8x5 inch loaves,"3컵 다목적 밀가루, ¼작은술 베이킹 파우더, 1작은술 베이킹 소다, 1작은술 소금, 1큰술 계피 가루, ¾컵 식물성 기름, 3개 계란, 2컵 백설탕, 2컵 껍질을 벗긴 갈은 배, 1컵 다진 피칸, 2작은술 바닐라 추출물","큰 믹싱 볼에 밀가루, 베이킹 파우더, 베이킹 소다, 소금, 계피를 섞습니다. 볼 중앙에 우물을 만듭니다.
별도의 볼에 기름, 계란, 설탕, 갈은 배, 피칸, 바닐라를 섞습니다. 잘 혼합합니다. 마른 재료의 우물에 추가합니다. 촉촉해질 때까지 저어줍니다. 반죽을 기름칠하고 밀가루를 뿌린 8x5x3 인치 로프 팬 2개에 떠 넣습니다.
예열된 325도 F (165도 C) 오븐에서 1시간 15분 동안 구워줍니다. 팬에서 꺼내기 전에 와이어 랙에서 식힙니다.",4.6,https://www.allrecipes.com/recipe/7214/pear-bread-i/,/아침식사와 브런치/아침빵 레시피/,"Total Fat 13g 17%, Saturated Fat 2g 9%, Cholesterol 28mg 9%, Sodium 196mg 9%, Total Carbohydrate 38g 14%, Dietary Fiber 2g 6%, Total Sugars 22g, Protein 4g, Vitamin C 1mg 4%, Calcium 19mg 1%, Iron 1mg 7%, Potassium 75mg 2%","Servings: 20, Yield: 2 -8x5 inch loaves",https://www.allrecipes.com/thmb/L6TZMQYo3bsXIrYsuBoM7UvMSTw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/16652-pear-bread-i-LynnInHK-4x3-1-218794fb649d41c299be48d735368dcc.jpg,allrecipes,
배 꿀,45 mins,3 hrs,3 hrs 45 mins,64,4 pints,"8컵 껍질을 벗기고, 씨를 제거한 후 잘게 썬 배, 1컵 무가당 파인애플 주스, 8컵 백설탕","잘게 썬 배를 큰 냄비에 넣고, 갈변을 방지하기 위해 파인애플 주스를 부어줍니다. 설탕을 넣고 중강불에서 끓입니다. 타지 않도록 자주 저어줍니다. 배가 완전히 끓기 시작하면 불을 중불로 줄이고, 혼합물이 꿀의 색과 질감이 될 때까지 요리합니다. 요리 시간을 길게 할수록 더 걸쭉해집니다. 요리 시간은 보통 2~3시간입니다.
뜨거운 멸균된 병에 국자로 담고, 병의 윗부분에서 1/4인치 정도 남기고 채웁니다. 깨끗한 젖은 천으로 병의 가장자리를 닦고, 뚜껑과 링으로 병을 밀봉합니다. 끓는 물 통조림기에 10분 동안 처리하거나, 해당 지역의 지역 확장 프로그램에서 권장하는 시간을 따릅니다.",4.5,https://www.allrecipes.com/recipe/75639/pear-honey/,/반찬/소스와 조미료/통조림 및 보존 레시피/잼과 젤리 레시피/,"Sodium 0mg 0%, Total Carbohydrate 29g 10%, Dietary Fiber 1g 2%, Total Sugars 27g, Protein 0g, Vitamin C 1mg 7%, Calcium 3mg 0%, Potassium 30mg 1%","Prep Time: 45 mins, Cook Time: 3 hrs, Total Time: 3 hrs 45 mins, Servings: 64, Yield: 4 pints",https://www.allrecipes.com/thmb/n923hx8NoCKYICKdYuKaFaEPs3c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2529923-9c8531a0083d4b84b968272b67f88753.jpg,allrecipes,
